run_id,timestamp,failure,phase,model_risk,sensor_556__z,sensor_556__imr_alert,sensor_556__ewma,sensor_556__ewma_alert,sensor_556__cusum,sensor_556__cusum_alert,sensor_550__z,sensor_550__imr_alert,sensor_550__ewma,sensor_550__ewma_alert,sensor_550__cusum,sensor_550__cusum_alert,sensor_285__z,sensor_285__imr_alert,sensor_285__ewma,sensor_285__ewma_alert,sensor_285__cusum,sensor_285__cusum_alert,sensor_542__z,sensor_542__imr_alert,sensor_542__ewma,sensor_542__ewma_alert,sensor_542__cusum,sensor_542__cusum_alert,sensor_553__z,sensor_553__imr_alert,sensor_553__ewma,sensor_553__ewma_alert,sensor_553__cusum,sensor_553__cusum_alert,sensor_345__z,sensor_345__imr_alert,sensor_345__ewma,sensor_345__ewma_alert,sensor_345__cusum,sensor_345__cusum_alert,sensor_021__z,sensor_021__imr_alert,sensor_021__ewma,sensor_021__ewma_alert,sensor_021__cusum,sensor_021__cusum_alert,sensor_014__z,sensor_014__imr_alert,sensor_014__ewma,sensor_014__ewma_alert,sensor_014__cusum,sensor_014__cusum_alert,sensor_030__z,sensor_030__imr_alert,sensor_030__ewma,sensor_030__ewma_alert,sensor_030__cusum,sensor_030__cusum_alert,sensor_025__z,sensor_025__imr_alert,sensor_025__ewma,sensor_025__ewma_alert,sensor_025__cusum,sensor_025__cusum_alert,sensor_029__z,sensor_029__imr_alert,sensor_029__ewma,sensor_029__ewma_alert,sensor_029__cusum,sensor_029__cusum_alert,sensor_150__z,sensor_150__imr_alert,sensor_150__ewma,sensor_150__ewma_alert,sensor_150__cusum,sensor_150__cusum_alert,sensor_059__z,sensor_059__imr_alert,sensor_059__ewma,sensor_059__ewma_alert,sensor_059__cusum,sensor_059__cusum_alert,sensor_549__z,sensor_549__imr_alert,sensor_549__ewma,sensor_549__ewma_alert,sensor_549__cusum,sensor_549__cusum_alert,sensor_543__z,sensor_543__imr_alert,sensor_543__ewma,sensor_543__ewma_alert,sensor_543__cusum,sensor_543__cusum_alert,imr_alert,ewma_alert,cusum_alert,ewma_score,cusum_score,t2,q_spe,t2_alert,q_alert,mspc_alert,t2_ratio,q_ratio,spc_alert,spc_score
462,2008-08-28 03:45:00,0,phase_i,0.025057993774144114,-0.5664753753277377,False,-0.2151327234781068,False,0.36712642688811226,False,-0.5784864163392334,False,-0.21233621368319322,False,0.4158600402030872,False,0.39477616042252606,False,0.2154671636569435,False,1.4279586378346627,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.3308471961112312,False,-0.168689128279566,False,0.27588573866201704,False,-0.1315599409957485,False,0.8174831586097386,False,18.149428365077593,True,-0.5936440601923375,False,-0.007056987976953116,False,0.09364406019233751,False,0.052440971720229365,False,-0.5281125439699504,False,2.4445984191929275,False,0.8835376207247826,False,-0.18049092897012906,False,0.3835376207247826,False,0.5908276676225424,False,0.5277616680035018,False,1.7081381072513144,False,0.31985923804658306,False,-0.3649616648429917,False,0.5361753013832367,False,0.5013430253100891,False,0.21530270072420005,False,1.1065910403899304,False,-0.4534589415156431,False,0.5597196585991409,False,8.407864433548195,True,1.7428514441356135,False,0.22788510431874584,False,1.2428514441356135,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.8174831586097386,3.6298856730155187,4.605234207939456,0.3925130329458562,False,False,False,0.057947016568807325,0.03480003583260651,True,3.6298856730155187
463,2008-08-28 04:10:00,0,phase_i,0.10499542464034738,-0.035425143968620176,False,-0.1791912075762095,False,-0.0,False,-0.03444808168604567,False,-0.17675858728376373,False,-0.0,False,-0.8978683075140993,False,-0.007199930577265062,False,0.3978683075140993,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.05541810581557051,False,-0.1460349237867669,False,-0.0,False,-0.1315599409957485,False,0.6276745386886412,False,17.517868424081843,True,-0.6494559765850526,False,-0.135536785698573,False,0.24310003677739012,False,-0.9058830599155063,False,-0.6036666471590617,False,2.850481479108434,False,0.08457762482871764,False,-0.12747721821035973,False,-0.0,False,-0.7237195229844149,False,0.2774654298059185,False,0.48441858426689954,False,1.0893900473349998,False,-0.07409132240739341,False,0.5893900473349998,False,-0.9957456540429931,False,-0.026906970229238603,False,0.4957456540429931,False,-0.14555699555497872,False,0.41866432776831697,False,7.762307437993217,True,-0.24191317192566925,False,0.13392544906986284,False,0.5009382722099442,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.6276745386886412,3.5035736848163688,2.7965257060722464,0.1773109026154651,False,False,False,0.035188290998422654,0.01572030798116491,True,3.5035736848163688
464,2008-08-28 04:20:00,0,phase_i,0.06478167843692707,-0.035425143968620176,False,-0.15043799485469161,False,-0.0,False,-0.03444808168604567,False,-0.14829648616422011,False,-0.0,False,0.7525721655121596,False,0.14475448864061988,False,0.28266249583272296,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.05541810581557051,False,-0.12791156019252764,False,-0.0,False,-0.19416640693899834,False,0.4633063495631133,False,16.823702017142846,True,0.6473305386360443,False,0.021036679168350475,False,0.14733053863604428,False,0.6976643378878832,False,-0.3434004501496728,False,1.652817141220551,False,0.09096930479588634,False,-0.08378791360911052,False,-0.0,False,0.8713893148301046,False,0.39625020681075573,False,0.8558078990970042,False,0.12741469621875057,False,-0.03379011868216462,False,0.21680474355375035,False,1.020603513193816,False,0.18259512645537235,False,0.520603513193816,False,-0.5023555503707589,False,0.23446035214050182,False,6.759951887622458,True,-0.24191317192566925,False,0.05875772487075642,False,-0.0,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.4633063495631133,3.364740403428569,2.042728178538716,0.24414092834150306,False,False,False,0.025703362361740877,0.021645429173971123,True,3.364740403428569
465,2008-08-28 04:54:00,0,phase_i,0.014686858881707015,-0.035425143968620176,False,-0.12743542467747732,False,-0.0,False,-0.03444808168604567,False,-0.12552680526858523,False,-0.0,False,-0.7927895791940922,False,-0.04275432492632254,False,0.2927895791940922,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.05541810581557051,False,-0.11341286931713622,False,-0.0,False,-0.1315599409957485,False,0.34433309145134094,False,16.192142076147096,True,0.5942083531538215,False,0.13567101396544468,False,0.24153889178986576,False,-0.7409236991290414,False,-0.4229050999455466,False,1.8937408403495923,False,-0.5737654117896402,False,-0.18178341324521646,False,0.07376541178964025,False,1.0676345443355686,False,0.5305270743157183,False,1.4234424434325728,False,-1.19174563998669,False,-0.26538122294306965,False,0.6917456399866899,False,-0.9324140530362822,False,-0.04040670944295857,False,0.4324140530362822,False,-0.48160708934657137,False,0.0912468638430872,False,5.778344798275887,True,-0.24191317192566925,False,-0.0013764544885287097,False,-0.0,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.5305270743157183,3.238428415229419,3.4660747958367066,0.008646995915584514,False,False,False,0.043613133350918515,0.0007666389201100794,True,3.238428415229419
466,2008-08-28 05:00:00,0,phase_i,0.17971316562658732,-0.035425143968620176,False,-0.1090333685357059,False,-0.0,False,-0.03444808168604567,False,-0.10731106055207733,False,-0.0,False,1.401927398156376,False,0.24618201969021716,False,0.901927398156376,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.05541810581557051,False,-0.10181391661682308,False,-0.0,False,8.083032782939005,True,1.892073029748874,True,23.7751748590861,True,-0.759398727551425,False,-0.04334293433792927,False,0.259398727551425,False,0.9657021070589014,False,-0.14518365854465703,False,0.46570210705890136,False,-0.3692316528402479,False,-0.21927306116422274,False,-0.0,False,-0.7419634262298974,False,0.2760289742065952,False,0.24196342622989742,False,-0.25722702941400005,False,-0.2637503842372557,False,0.4489726694006899,False,1.6492282935567242,False,0.297520291156978,False,1.1492282935567242,False,2.4873787014664432,True,0.5704732313677584,False,7.765723499742331,True,-0.24191317192566925,False,-0.04948379797595682,False,-0.0,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,True,True,True,1.892073029748874,4.75503497181722,44.98049501616157,14.93615996967854,False,True,True,0.5659832643215128,1.3242334865809544,True,4.75503497181722
467,2008-08-28 06:15:00,0,phase_i,0.06834125088187148,-0.3081902325807445,False,-0.1488647413447136,False,-0.0,False,-0.40589494465615317,False,-0.1670278373728925,False,-0.0,False,-1.1872750843954603,False,-0.04050940112691834,False,0.6872750843954603,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.30979285286416886,False,-0.14340970386629226,False,-0.0,False,-0.13266377717177374,True,1.4871256683647445,True,23.142511081914325,True,0.07912488379454734,False,-0.01884937071143395,False,-0.0,False,-1.03737584534817,False,-0.3236220959053597,False,0.965414578638861,False,-0.13913117402218078,False,-0.20324468373581436,False,-0.0,False,0.5548329395976713,False,0.33178976728481047,False,0.23631195680034667,False,0.31985923804658306,False,-0.14702845978048795,False,-0.0,False,-1.2634389490389515,False,-0.014671556882207948,False,0.7634389490389515,False,-0.3925582151865963,True,0.3778669420568875,False,6.873165284555734,True,1.1815983395129181,False,0.19673262952181816,False,0.6815983395129181,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,True,True,True,1.4871256683647445,4.628502216382865,3.413224519383128,0.20908973324238175,False,False,False,0.04294812572979866,0.018537805367774194,True,4.628502216382865
468,2008-08-28 06:39:00,0,phase_i,0.01578523458691029,-0.035425143968620176,False,-0.12617682186949492,False,-0.0,False,-0.03444808168604567,False,-0.14051188623552316,False,-0.0,False,-0.8381867206656781,False,-0.2000448650346703,False,1.0254618050611384,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.05541810581557051,False,-0.1258113842561479,False,-0.0,False,-0.24838260295841988,False,1.1400240141001117,True,22.394128478955906,True,0.144687074737797,False,0.01385791837841224,False,-0.0,False,-0.4072073519840496,False,-0.3403391471210977,False,0.8726219306229106,False,-1.5261257268977495,False,-0.46782089236820146,False,1.0261257268977495,False,0.7422027567134418,False,0.4138723651705367,False,0.4785147135137885,False,-1.2741158616173693,False,-0.37244594014786425,False,0.7741158616173693,False,-0.6805536582920014,False,-0.14784797716416664,False,0.9439926073309528,False,-0.3167684714611667,False,0.23893985935327666,False,6.056396813094567,True,-0.24191317192566925,False,0.10900346923232068,False,-0.0,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,True,True,1.1400240141001117,4.478825695791182,3.190681576909443,0.2414665620739881,False,False,False,0.040147899076274404,0.02140832101671951,True,4.478825695791182
469,2008-08-28 06:56:00,0,phase_i,0.036365155762548236,-0.035425143968620176,False,-0.10802648628931998,False,-0.0,False,-0.03444808168604567,False,-0.11929912532562767,False,-0.0,False,-0.5742179971951199,False,-0.2748794914667603,False,1.0996798022562584,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.05541810581557051,False,-0.11173272856803244,False,-0.0,False,-0.047579192734918986,False,0.9025033727331055,False,21.846549286220988,True,-0.7267857402617061,False,-0.1342708133496114,False,0.22678574026170606,False,-0.4049016507438688,False,-0.35325164784565194,False,0.7775235813667793,False,0.03983586505853761,False,-0.36628954088285365,False,0.48628986183921186,False,-0.7010379135440846,False,0.19089030942761245,False,0.20103791354408462,False,-0.09248658615264246,False,-0.3164540693488199,False,0.36660244777001183,False,-0.8025256306012225,False,-0.2787835078515778,False,1.2465182379321753,False,-0.3429933526771272,False,0.12255321694719591,False,5.21340346041744,True,-0.24191317192566925,False,0.0388201410007227,False,-0.0,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.9025033727331055,4.369309857244198,1.4051535237821307,0.2539071585911803,False,False,False,0.017680849843411825,0.022511298926339667,True,4.369309857244198
470,2008-08-28 07:40:00,0,phase_i,0.10472744108644565,-0.5390847388143862,False,-0.19423813679433324,False,0.03908473881438623,False,-0.5428425254481626,False,-0.20400780535013466,False,0.04284252544816258,False,-0.6461294174141191,False,-0.34912947665623206,False,1.2458092196703774,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.26096379014168913,False,-0.1415789408827638,False,-0.0,False,0.21624880319547762,False,0.76525245882558,False,21.562798089416464,True,0.11173787108426639,False,-0.08506907646283586,False,-0.0,False,-0.6046838817312994,False,-0.40353809462278145,False,0.8822074630980787,False,0.20282370422133467,False,-0.252466891862016,False,-0.0,False,0.7530504829675126,False,0.30332234413559256,False,0.25305048296751265,False,-0.6146593725261068,False,-0.3760951299842773,False,0.48126182029611864,False,-0.44188734709078537,False,-0.3114042756994193,False,1.1884055850229607,False,-0.5759204983932806,False,-0.017141526120899392,False,4.137482962024159,False,-0.6572348861273182,False,-0.10039086442488548,False,0.15723488612731817,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.76525245882558,4.312559617883293,1.837019624133007,0.42327361972462774,False,False,False,0.023114960453767874,0.03752725615978712,True,4.312559617883293
471,2008-08-28 07:51:00,0,phase_i,0.035383768180089765,0.9714660670273892,False,0.03890270397001125,False,0.47146606702738925,False,1.0705125359371528,False,0.050896262907322826,False,0.5705125359371528,False,-0.5500518464548576,False,-0.3893139506159572,False,1.295861066125235,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,1.0075710240005042,False,0.08825105209388981,False,0.5075710240005042,False,-0.1315599409957485,False,0.5858899788613143,False,20.931238148420714,True,0.4940158767379836,False,0.03074791417732803,False,-0.0,False,-0.002455062218781558,False,-0.32332148814198153,False,0.3846625253168603,False,-0.8965452501316504,False,-0.3812825635159429,False,0.39654525013165043,False,1.0553075826832155,False,0.4537193918451171,False,0.8083580656507281,False,-0.9443876170717375,False,-0.48975362740176936,False,0.9256494373678561,False,-0.3809013609361748,False,-0.3253036927467704,False,1.0693069459591356,False,0.24435271289052404,False,0.035157321681385294,False,3.881835674914683,False,-0.9711513825949736,False,-0.2745429680589031,False,0.6283862687222919,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.5858899788613143,4.186247629684143,4.14258617825536,0.39847412646604696,False,False,False,0.05212558125604704,0.03532854380735387,True,4.186247629684143
472,2008-08-28 08:41:00,0,phase_i,0.022707940278829428,-0.8199100928588244,False,-0.1328598553957559,False,0.31991009285882444,False,-0.8505055836658274,False,-0.12938410640730724,False,0.3505055836658274,False,0.7365266241299611,False,-0.16414583566677357,False,0.23652662412996106,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.7860038164886325,False,-0.08659992162261465,False,0.2860038164886325,False,-0.06472767797458384,False,0.4557664474941347,False,20.36651047044613,True,-1.0354323622406967,False,-0.18248814110627692,False,0.5354323622406967,False,0.5535241030054043,False,-0.14795236991250432,False,0.05352410300540433,False,-0.7047948511165947,False,-0.4459850210360733,False,0.6013401012482451,False,-0.750838838619592,False,0.2128077457521753,False,0.250838838619592,False,-0.7519430752439049,False,-0.5421915169701965,False,1.177592512611761,False,1.1097368775736314,False,-0.03829557868269004,False,0.6097368775736314,False,-0.5681459375853172,False,-0.0855033301719552,False,2.8136897373293657,False,-0.4047338002624945,False,-0.3005811344996214,False,0.5331200689847864,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.5421915169701965,4.073302094089226,3.8180665257651323,0.44926881086842463,False,False,False,0.04804219595344181,0.03983197856986917,True,4.073302094089226
473,2008-08-28 09:46:00,0,phase_i,0.010755851737733742,-0.6676923368184812,False,-0.23982635168030098,False,0.4876024296773056,False,-0.7004260430718445,False,-0.2435924937402147,False,0.5509316267376718,False,1.5947674107436518,False,0.1876368136153115,False,1.3312940348736129,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.8471252129452557,False,-0.23870497988714284,False,0.633129029433888,False,-0.1315599409957485,False,0.3383011697961581,False,19.73495052945038,True,-0.8333663275899631,False,-0.3126637784030142,False,0.8687986898306597,False,1.0726798631290548,False,0.09617407669580752,False,0.6262039661344592,False,-1.6603510062082887,False,-0.6888582180705164,False,1.7616911074565338,False,-0.7779581542547696,False,0.014654565750786303,False,0.5287969928743617,False,-1.13683215889957,False,-0.6611196453560713,False,1.8144246715113308,False,2.0538468555440432,False,0.38013290816265666,False,2.1635837331176746,False,-0.2367573205045789,False,-0.11575412823847996,False,2.076932416824787,False,0.4841146877348509,False,-0.14364197005272697,False,-0.0,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.6888582180705164,3.946990105890076,7.200694158242528,0.5105669501685992,False,False,False,0.09060532534376577,0.04526664510338128,True,3.946990105890076
474,2008-08-28 09:49:00,0,phase_i,0.04475939587759656,-0.23550518412474208,False,-0.23896211816918922,False,0.2231076138020477,False,-0.2426834442601967,False,-0.2434106838442111,False,0.29361507099786854,False,0.9101902579921707,False,0.33214750249068337,False,1.7414842928657834,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.017966895251857063,False,-0.1945573629600857,False,0.15109592468574506,False,-0.1315599409957485,False,0.2443289476377768,False,19.10339058845463,True,-0.9389382658267856,False,-0.43791867588776845,False,1.3077369556574454,False,0.8380747619406586,False,0.24455421374477776,False,0.9642787280751177,False,0.1261235446153129,False,-0.5258618655333506,False,1.135567562841221,False,-0.7503457601534979,False,-0.13834549943007055,False,0.7791427530278594,False,1.4468223904471054,False,-0.23953123819543592,False,0.9468223904471054,False,1.2188079681963002,False,0.5478679201693855,False,2.882391701313975,False,-0.841885452825874,False,-0.2609803931559588,False,0.7350469639989128,False,-0.25873261960212657,False,-0.1666600999626069,False,-0.0,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.5478679201693855,3.820678117690926,4.1359358138574205,0.960128319127307,False,False,False,0.05204190065294294,0.08512456174707328,True,3.820678117690926
475,2008-08-28 10:15:00,0,phase_i,0.12309011804655347,-0.035425143968620176,False,-0.1982547233290754,False,-0.0,False,-0.03444808168604567,False,-0.20161816341257804,False,-0.0,False,-1.244706381903695,False,0.01677672561180768,False,0.744706381903695,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.05541810581557051,False,-0.16672951153118265,False,-0.0,False,-0.08681555135545259,False,0.17810004783913091,False,18.516575037099177,True,0.16183410929218536,False,-0.31796811885177767,False,0.6459028463652601,False,-0.18796228993979885,False,0.15805091300786245,False,0.2763164381353189,False,0.3785949033184691,False,-0.34497051176298665,False,0.25697265952275183,False,0.6509832404860264,False,0.01952024855314885,False,0.1509832404860264,False,0.18257553532878487,False,-0.15510988349059177,False,0.6293979257758902,False,-0.9790331482217778,False,0.2424877064911528,False,1.4033585530921973,False,0.18708663448637422,False,-0.1713669876274922,False,0.422133598485287,False,-0.24191317192566925,False,-0.18171071435521938,False,-0.0,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.34497051176298665,3.7033150074198353,1.348824610929042,0.5874473124854889,False,False,False,0.016972071028042674,0.052082824793956255,True,3.7033150074198353
476,2008-08-28 10:28:00,0,phase_i,0.06255560755575285,-0.035425143968620176,False,-0.16568880745698436,False,-0.0,False,-0.03444808168604567,False,-0.16818414706727158,False,-0.0,False,-1.1629132563212683,False,-0.21916127077480754,False,1.4076196382249633,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.05541810581557051,False,-0.14446723038806022,False,-0.0,False,-0.1315599409957485,False,0.11616805007215503,False,17.885015096103427,True,-0.9893707203985161,False,-0.45224863916112534,False,1.135273566763776,False,-1.0214732882651585,False,-0.07785392724674173,False,0.5214732882651585,False,-0.7335574109688534,False,-0.42268789160416,False,0.49053007049160524,False,-0.6975863642814255,False,-0.12390107401376602,False,0.1975863642814255,False,0.31985923804658306,False,-0.06011605918315681,False,0.44925716382247316,False,-1.091622661122597,False,-0.024334367031597165,False,1.0706558093443748,False,0.29666393493068877,False,-0.07776080311585601,False,0.21879753341597574,False,-0.24191317192566925,False,-0.19375120586930936,False,-0.0,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.45224863916112534,3.5770030192206854,3.382128093861813,0.24490657040866803,False,False,False,0.04255684376593942,0.021713310668688188,True,3.5770030192206854
477,2008-08-28 10:32:00,0,phase_i,0.04214527739691323,0.6744488523357357,False,0.0023387245015596414,False,0.1744488523357357,False,0.6859337131650717,False,0.002639424979197058,False,0.18593371316507168,False,0.865477987189337,False,-0.002233419181978641,False,0.365477987189337,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,0.727484457774433,False,0.029923107244438446,False,0.22748445777443305,False,-0.1315599409957485,False,0.06662245185857432,False,17.253455155107677,True,1.5742790536644509,False,-0.04694310059601009,False,1.0742790536644509,False,0.6406660469357669,False,0.06585006758976,False,0.1406660469357669,False,0.21241122417208816,False,-0.29566806844891036,False,-0.0,False,0.939434143151094,False,0.08876596941920598,False,0.43943414315109397,False,-0.22977028887044065,False,-0.09404690512061359,False,-0.0,False,0.866672538524727,False,0.15386701407966769,False,0.36667253852472703,False,-1.0882265682379475,False,-0.2798539561402743,False,0.5882265682379475,False,-0.541941410768366,False,-0.2633892468491207,False,0.041941410768365994,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.29566806844891036,3.4506910310215355,5.056702049560102,0.7065263069723515,False,False,False,0.06362777314218054,0.06264031697186617,True,3.4506910310215355
478,2008-08-28 11:19:00,0,phase_i,0.04412572765047932,-0.02386971918955039,False,-0.002902964236662365,False,-0.0,False,-0.021316121884072125,False,-0.002151684393456779,False,-0.0,False,1.0435443610649544,False,0.20692213686740799,False,0.9090223482542914,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.2005229381132537,False,-0.01616610182709998,False,-0.0,False,-0.1315599409957485,False,0.02698597328770976,False,16.621895214111927,True,0.5915186222433292,False,0.08074924397185776,False,1.16579767590778,False,0.40694253739802727,False,0.13406856155141347,False,0.04760858433379411,False,1.6856934566044321,False,0.10060423656175818,False,1.1856934566044321,False,0.9517611048034481,False,0.2613649964960544,False,0.891195247954542,False,0.8694887649636067,False,0.0986602288962305,False,0.3694887649636067,False,0.3092958092943688,False,0.1849527731226079,False,0.17596834781909587,False,-0.16459407526923714,False,-0.2568019799660669,False,0.2528206435071847,False,0.06551283228509605,False,-0.19760883102227736,False,-0.0,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.2613649964960544,3.324379042822385,3.8213244191782723,0.376267341095677,False,False,False,0.04808318956963296,0.03335969981556092,True,3.324379042822385
479,2008-08-28 12:44:00,0,phase_i,0.08835981400636671,0.36609020221277194,False,0.0708956690532245,False,-0.0,False,0.41579054009590244,False,0.08143676050441508,False,-0.0,False,-0.9292745196097439,False,-0.020317194428022406,False,0.42927451960974394,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,0.45190649838510666,False,0.07744841821534135,False,-0.0,False,-0.12471392673231924,False,-0.0033540067162960395,False,15.997181287379608,True,-0.9238085294552665,False,-0.1201623107135671,False,0.4238085294552665,False,-0.9065612073390888,False,-0.07405739222668699,False,0.40656120733908885,False,-0.5929404516911454,False,-0.03810470108882254,False,0.0929404516911454,False,-0.7000517566118964,False,0.06908164587446422,False,0.20005175661189645,False,0.2649457569594642,False,0.13191733450887724,False,0.13443452192307093,False,-0.9224451899148555,False,-0.03652681948488479,False,0.42244518991485547,False,0.3577113510863009,False,-0.13389931375559333,False,-0.0,False,3.130700143280966,True,0.46805296383837136,False,2.630700143280966,False,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,True,False,True,0.46805296383837136,3.1994362574759214,11.674519513634415,0.536079439497871,False,False,False,0.14689884273923376,0.04752857137924106,True,3.1994362574759214
480,2008-08-28 14:48:00,0,phase_i,0.038246874724959724,0.2210054244311144,False,0.10091762012880248,False,-0.0,False,0.24695105692767208,False,0.11453961978906649,False,-0.0,False,-1.2540010552653345,False,-0.2670539665954848,False,1.1832755748750783,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,-0.05862942483608248,False,0.050232849605056584,False,-0.0,False,-0.10491177472604823,False,-0.02366556031824648,False,15.39226951265356,True,-0.7772181948334365,False,-0.251573487537541,False,0.7010267242887029,False,-1.9935298052284414,False,-0.45795187482703786,False,1.9000910125675303,False,-0.743144930919606,False,-0.17911274705497923,False,0.3360853826107514,False,-0.7148441105947204,False,-0.08770350541937272,False,0.41489586720661686,False,-0.5045850523289525,False,0.004616857141311312,False,0.004585052328952455,False,-1.2379303875223595,False,-0.27680753309237977,False,1.160375577437215,False,-0.3931531239276669,False,-0.18575007579000807,False,-0.0,False,5.286101894483071,True,1.4316627499673116,True,7.416802037764037,True,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,True,True,True,1.4316627499673116,3.078453902530712,30.23928774988813,1.3246458154964456,False,False,False,0.38049671941782304,0.11744252540818782,True,3.078453902530712
481,2008-08-28 15:19:00,0,phase_i,0.07684716429117454,0.5240856706426501,False,0.18555123023157202,False,0.024085670642650103,False,0.5752500519770094,False,0.20668170622665508,False,0.0752500519770094,False,-0.5813602198835374,False,-0.32991521725309536,False,1.2646357947586155,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,0.3317053387564243,False,0.10652734743533013,False,-0.0,False,-0.1315599409957485,False,-0.045244436453746886,False,14.760709571657811,True,-0.8831263494340705,False,-0.3778840599168469,False,1.0841530737227734,False,-0.45633913282260813,False,-0.45762932642615195,False,1.8564301453901386,False,-1.6411759663067835,False,-0.4715253909053402,False,1.4772613489175348,False,-0.6398961837484117,False,-0.19814204108518052,False,0.5547920509550286,False,-0.22977028887044065,False,-0.04226057206103909,False,-0.0,False,-0.6726372081661625,False,-0.3559734681071363,False,1.3330127856033775,False,-0.16133430134556273,False,-0.180866920901119,False,-0.0,False,0.4437759294070817,True,1.2340853858552656,True,7.3605779671711185,True,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,True,True,True,1.2340853858552656,2.952141914331562,3.46108181358627,0.43736135956368255,False,False,False,0.043550307355077734,0.038776269084326555,True,2.952141914331562
482,2008-08-28 16:01:00,0,phase_i,0.025213795984392905,1.0760355282997152,False,0.3636480898452007,False,0.6001211989423654,False,1.1999561396994625,False,0.4053365929212166,False,0.7752061916764719,False,-0.8566782287219922,False,-0.43526781954687477,False,1.6213140234806076,False,-0.06714419778621321,False,-0.0671441977862132,False,-0.0,False,1.6094700367059156,False,0.4071158852894472,False,1.1094700367059156,False,-0.1315599409957485,False,-0.06250753736214722,False,14.129149630662063,True,-1.1487372768451845,False,-0.5320547033025145,False,1.732890350567958,False,1.200578467216731,False,-0.12598776769757536,False,0.700578467216731,False,-0.4778902122821123,False,-0.47279835518069463,False,1.455151561199647,False,-0.705968698205026,False,-0.29970737250914964,False,0.7607607491600545,False,0.29240249750302366,False,0.024672041851773463,False,-0.0,False,-0.6538722893493593,False,-0.4155532323555809,False,1.486885074952737,False,-0.9698315793300938,False,-0.338659852586914,False,0.4698315793300938,False,-0.12110626766032652,False,0.9630470551521473,False,6.7394716995107915,True,0.03485010756887042,False,0.03485010756887044,False,-0.0,False,False,False,True,0.9630470551521473,2.8258299261324127,4.687822073816788,2.9824179678386273,False,False,False,0.05898620810962528,0.2644198878433431,True,2.8258299261324127
