run_id,timestamp,actual_label_offline_only,phase,model_risk,t2,q_spe,ewma_alert,cusum_alert,mspc_alert,top_contributing_anonymous_variables,review_priority,review_priority_score
0,2008-07-19 11:55:00,0,phase_i,0.0949030594655223,4.36528781706624,0.1939942517424021,False,False,False,sensor_030; sensor_345; sensor_059,routine,0.6949585194639438
297,2008-08-19 08:33:00,0,phase_i,0.0743884045865359,6.134299103756173,2.4490792665852696,False,False,False,sensor_059; sensor_345; sensor_030,routine,0.5781748564135291
298,2008-08-19 09:04:00,0,phase_i,0.0715544689863057,3.675887175412666,2.582377793833825,False,False,False,sensor_059; sensor_345; sensor_030,routine,0.5596681557115507
299,2008-08-19 09:05:00,0,phase_i,0.0332860954310471,1.865485790716366,0.4593332009106479,False,False,False,sensor_014; sensor_150; sensor_553,routine,0.204211869814933
300,2008-08-19 10:46:00,0,phase_i,0.1988285306772388,6.971842290562962,0.3289984411524835,False,False,False,sensor_059; sensor_345; sensor_285,high,0.9106573069559668
301,2008-08-19 11:11:00,0,phase_i,0.2461687741654065,4.104193594805891,1.0012698366284596,False,False,False,sensor_014; sensor_059; sensor_345,high,0.9361837906828334
302,2008-08-19 11:13:00,0,phase_i,0.1636621718224523,5.986190710043337,1.5883927647826133,False,True,False,sensor_014; sensor_059; sensor_345,medium,0.8813018506700702
303,2008-08-19 11:13:00,0,phase_i,0.1379265171590104,8.30478210304442,1.295370500353047,False,True,False,sensor_059; sensor_345; sensor_029,medium,0.8442884492661136
304,2008-08-19 11:28:00,0,phase_i,0.2083146737018659,5.03515329709841,0.5949707263901097,False,True,False,sensor_014; sensor_150; sensor_029,high,0.9170389278876835
305,2008-08-19 11:44:00,0,phase_i,0.0910403039706176,2.191945703873117,0.2022977684785269,False,True,False,sensor_553; sensor_556; sensor_029,routine,0.6783663050414805
306,2008-08-19 11:46:00,0,phase_i,0.0982033717491236,2.794099248155622,0.8909882673522072,False,True,False,sensor_059; sensor_345; sensor_030,medium,0.7128270580727505
307,2008-08-19 11:57:00,0,phase_i,0.11594970274873,4.896798746927185,0.5789757055246602,False,False,False,sensor_059; sensor_345; sensor_030,medium,0.7836630504148053
308,2008-08-19 11:58:00,0,phase_i,0.0645858737821268,4.213665235300013,0.7833721068127669,False,False,False,sensor_014; sensor_150; sensor_059,routine,0.5105296745373324
309,2008-08-19 12:30:00,0,phase_i,0.1286784456362049,2.696788411500286,0.080980562921335,False,False,False,sensor_014; sensor_150; sensor_030,medium,0.8194001276324187
310,2008-08-19 15:33:00,0,phase_i,0.0591685833093958,3.907736677644035,2.2956403048472307,False,False,False,sensor_014; sensor_059; sensor_345,routine,0.46713465220165923
311,2008-08-19 18:12:00,0,phase_i,0.0755524283126557,5.926029628416528,0.6403666474207415,False,False,False,sensor_014; sensor_150; sensor_030,routine,0.5890236119974473
312,2008-08-19 18:12:00,0,phase_i,0.1035275746527926,4.936752644508418,0.8605788257007565,False,False,False,sensor_059; sensor_345; sensor_014,medium,0.7415443522654754
313,2008-08-19 18:30:00,0,phase_i,0.0582951888384663,4.07174822897368,0.0542300211914275,False,False,False,sensor_059; sensor_345; sensor_014,routine,0.4582003828972559
314,2008-08-19 18:30:00,0,phase_i,0.0876291181053409,2.0945380164694782,0.3204852098208631,False,False,False,sensor_059; sensor_345; sensor_030,routine,0.6592214422463306
315,2008-08-19 19:38:00,0,phase_i,0.093157787090765,7.249694862537607,2.4685755211559117,False,False,False,sensor_059; sensor_345; sensor_030,routine,0.6866624122527122
316,2008-08-19 20:53:00,0,phase_i,0.1707303694738443,1.452013236767525,0.0880945621604158,False,False,False,sensor_150; sensor_030; sensor_029,medium,0.8895979578813018
317,2008-08-20 00:05:00,0,phase_i,0.1270218481159314,1.4618097362062876,0.4777689075478326,False,False,False,sensor_014; sensor_150; sensor_285,medium,0.8142948308870454
318,2008-08-20 01:33:00,0,phase_i,0.0735744698772046,3.015599463729812,0.5319298749528258,False,False,False,sensor_014; sensor_059; sensor_345,routine,0.5737077217613273
319,2008-08-20 01:42:00,0,phase_i,0.0399459359950915,3.1063766211475072,1.205898344103936,False,False,False,sensor_014; sensor_150; sensor_553,routine,0.28972559029993616
320,2008-08-20 02:13:00,0,phase_i,0.1316802682084105,4.927326127230384,0.5812049200128582,False,False,False,sensor_014; sensor_285; sensor_030,medium,0.8289725590299937
321,2008-08-20 02:27:00,1,phase_i,0.701114880877576,7.800330520397813,1.2626913192741978,False,False,False,sensor_014; sensor_059; sensor_345,high,0.9872367581365666
322,2008-08-20 03:00:00,0,phase_i,0.054779956274002,1.5727474475640852,0.007098166447956,False,False,False,sensor_285; sensor_059; sensor_030,routine,0.43075941289087427
323,2008-08-20 03:12:00,1,phase_i,0.6709244155018571,3.6426090719258,1.2585753592403082,False,False,False,sensor_014; sensor_285; sensor_059,high,0.9757498404594767
324,2008-08-20 06:36:00,0,phase_i,0.1091105407626558,6.114054518410326,2.121305897953006,False,False,False,sensor_059; sensor_345; sensor_014,medium,0.7657945118059988
325,2008-08-20 07:12:00,0,phase_i,0.1505695412979149,2.85478468036395,0.728887797840896,False,False,False,sensor_014; sensor_150; sensor_285,medium,0.8666241225271218
326,2008-08-20 08:40:00,1,phase_i,0.6697391273218269,2.525909416290395,0.5831362836897844,False,False,False,sensor_014; sensor_059; sensor_345,high,0.9751116783663051
327,2008-08-20 09:17:00,1,phase_i,0.6161575815638038,1.9345579861037372,0.1071574590043448,False,False,False,sensor_059; sensor_345; sensor_150,high,0.9527760051052967
328,2008-08-20 10:26:00,0,phase_i,0.0500821713876771,2.932757259329793,0.2276763492693161,False,False,False,sensor_150; sensor_014; sensor_030,routine,0.39119336311423103
329,2008-08-20 16:08:00,0,phase_i,0.0377557556817474,5.296829546670917,0.3231417428032027,False,False,False,sensor_014; sensor_150; sensor_285,routine,0.26292278238672623
330,2008-08-20 16:16:00,0,phase_i,0.1783750551779799,4.126801357838784,1.4628820308715773,False,False,False,sensor_014; sensor_059; sensor_345,medium,0.8985322271857051
331,2008-08-20 17:09:00,0,phase_i,0.1266214772764344,3.6012978036609398,0.1101144522493768,False,False,False,sensor_014; sensor_285; sensor_150,medium,0.813018506700702
332,2008-08-20 17:35:00,0,phase_i,0.1038576483853333,2.6822427863036684,0.4878216638992647,False,False,False,sensor_029; sensor_030; sensor_059,medium,0.7447351627313338
333,2008-08-20 17:36:00,0,phase_i,0.0842598562809938,3.640911006427108,0.440171294797803,False,False,False,sensor_014; sensor_285; sensor_150,routine,0.6394384173580089
334,2008-08-20 18:29:00,0,phase_i,0.0786186124501083,31.467355897373924,0.4688181062310735,False,False,False,sensor_029; sensor_059; sensor_345,routine,0.606892150606254
335,2008-08-20 18:35:00,0,phase_i,0.0734608728450506,1.4963895249270585,2.5472967185045614,False,False,False,sensor_059; sensor_345; sensor_029,routine,0.5730695596681558
336,2008-08-20 19:20:00,1,phase_i,0.6250242373983919,1.6605471179959117,0.3426553137878371,False,False,False,sensor_014; sensor_150; sensor_553,high,0.9572431397574984
337,2008-08-20 20:19:00,0,phase_i,0.0292060300217867,32.25316257508404,0.3414782616631275,True,True,False,sensor_014; sensor_285; sensor_059,routine,0.25909380982769625
338,2008-08-20 21:33:00,0,phase_i,0.03200355841085,2.123447031224132,1.1377209288161685,True,True,False,sensor_014; sensor_150; sensor_285,routine,0.2431397574984046
339,2008-08-20 21:41:00,0,phase_i,0.0316073242675361,4.668258295876141,0.0943717501811631,False,True,False,sensor_029; sensor_030; sensor_553,routine,0.23867262284620294
340,2008-08-20 21:58:00,0,phase_i,0.0178323178665855,1.6421880350221367,1.093718208405048,False,True,False,sensor_014; sensor_150; sensor_285,routine,0.2227185705169113
341,2008-08-20 22:13:00,0,phase_i,0.0119748117363234,24.629125772568923,23.82491588566837,True,True,True,sensor_059; sensor_345; sensor_030,routine,0.2839821314613912
342,2008-08-20 22:45:00,0,phase_i,0.0779288411520953,6.988781907803305,0.0665211912479016,True,True,False,sensor_059; sensor_345; sensor_550,routine,0.6037013401403957
343,2008-08-20 23:18:00,0,phase_i,0.1452874993352329,2.683072112094663,0.1711231861239306,False,True,False,sensor_150; sensor_014; sensor_553,medium,0.8576898532227186
344,2008-08-20 23:43:00,1,phase_i,0.6849253811348459,2.2353265813783656,0.3066863994242008,False,False,False,sensor_059; sensor_345; sensor_150,high,0.9814932992980216
345,2008-08-21 02:11:00,0,phase_i,0.0709700223669064,3.2277729461678017,0.7735594196001593,False,False,False,sensor_059; sensor_345; sensor_030,routine,0.5558391831525208
346,2008-08-21 02:46:00,0,phase_i,0.1080138146260173,1.17391039145613,0.2849223215709061,False,False,False,sensor_029; sensor_030; sensor_059,medium,0.7606892150606254
347,2008-08-21 04:22:00,0,phase_i,0.0996532843721817,31.776542229682416,16.771349388539132,True,True,True,sensor_059; sensor_345; sensor_553,medium,0.7204850031908104
348,2008-08-21 04:29:00,0,phase_i,0.0395186467877097,23.896078893542544,1.2016039737904325,True,True,False,sensor_150; sensor_014; sensor_059,routine,0.2865347798340779
349,2008-08-21 05:06:00,0,phase_i,0.1037232720078242,2.630563536384704,0.6747703071991795,True,True,False,sensor_014; sensor_285; sensor_059,medium,0.7434588385449904
350,2008-08-21 05:15:00,0,phase_i,0.0948007238736064,2.609998360969176,0.9233527213344368,False,True,False,sensor_014; sensor_150; sensor_285,routine,0.6943203573707721
351,2008-08-21 06:10:00,1,phase_i,0.7246304388526,2.232824365598464,0.1709196225834887,False,True,False,sensor_030; sensor_029; sensor_150,high,0.994256541161455
352,2008-08-21 11:22:00,0,phase_i,0.0700372439120712,1.9889045888778172,0.2255891962309591,False,True,False,sensor_030; sensor_029; sensor_345,routine,0.5488194001276324
353,2008-08-21 12:00:00,0,phase_i,0.0852450600882469,5.692154881100673,0.1751288305279078,False,True,False,sensor_030; sensor_029; sensor_553,routine,0.6451818761965539
354,2008-08-21 12:31:00,0,phase_i,0.2307110296325078,5.19858462994608,1.7598855933574116,False,True,False,sensor_059; sensor_345; sensor_014,high,0.9298021697511167
355,2008-08-21 12:33:00,0,phase_i,0.1229491909799277,3.3093307435100514,0.5463487141920776,False,True,False,sensor_014; sensor_030; sensor_029,medium,0.801531589023612
356,2008-08-21 12:43:00,0,phase_i,0.0771209993652067,5.204447518275823,0.9784728258538572,False,True,False,sensor_059; sensor_345; sensor_553,routine,0.599234205488194
357,2008-08-21 12:52:00,0,phase_i,0.0953177978819139,8.659637228726075,0.3153845246287261,False,False,False,sensor_553; sensor_059; sensor_345,routine,0.6981493299298022
358,2008-08-21 13:11:00,0,phase_i,0.0490679358012753,2.289579672270257,1.0896279179806243,False,False,False,sensor_059; sensor_345; sensor_014,routine,0.3828972559029994
359,2008-08-21 13:19:00,0,phase_i,0.035633700574466,4.478083309353271,0.2666554112982628,False,False,False,sensor_014; sensor_029; sensor_150,routine,0.23484365028717294
360,2008-08-21 13:29:00,0,phase_i,0.1307522557676474,2.4073572374020578,2.050994016095862,False,False,False,sensor_014; sensor_285; sensor_150,medium,0.824505424377792
361,2008-08-21 13:45:00,0,phase_i,0.0300384653696124,4.671217674801209,0.8328158411115678,False,False,False,sensor_285; sensor_059; sensor_014,routine,0.1633694958519464
362,2008-08-21 14:47:00,0,phase_i,0.1653963557912729,5.942919507300941,0.7183730957082857,False,False,False,sensor_059; sensor_345; sensor_553,medium,0.8832163369495852
363,2008-08-21 15:05:00,0,phase_i,0.0909217420052945,1.767722511966052,0.1342146144538396,False,False,False,sensor_030; sensor_029; sensor_014,routine,0.6777281429483089
364,2008-08-21 15:06:00,0,phase_i,0.1323924258446009,2.7593126467675324,0.2677952209079322,False,False,False,sensor_059; sensor_345; sensor_029,medium,0.8308870453095086
365,2008-08-21 15:32:00,0,phase_i,0.0242705716068317,9.485045407966217,0.3195991574974482,False,False,False,sensor_059; sensor_345; sensor_030,routine,0.17166560306317805
366,2008-08-21 15:48:00,0,phase_i,0.1079069662095405,2.851043020351117,0.2934154140865572,False,False,False,sensor_030; sensor_029; sensor_285,medium,0.7600510529674538
367,2008-08-21 15:50:00,0,phase_i,0.1020944188360972,4.071464538879916,0.3559012663504594,False,False,False,sensor_014; sensor_150; sensor_553,medium,0.7345245692405871
368,2008-08-21 16:19:00,1,phase_i,0.6381695863542326,3.274640922867053,2.3333297079928066,False,False,False,sensor_059; sensor_345; sensor_014,high,0.9617102744097
369,2008-08-21 16:36:00,0,phase_i,0.0501403031969572,1.177531588988157,0.0659998944956833,False,False,False,sensor_029; sensor_150; sensor_030,routine,0.39183152520740266
370,2008-08-21 17:25:00,0,phase_i,0.0314305788913136,2.301080255855594,0.1889301512311711,False,False,False,sensor_030; sensor_029; sensor_014,routine,0.17549457562220805
371,2008-08-21 17:44:00,0,phase_i,0.1873572314588846,5.937077943869992,0.232558862835184,False,False,False,sensor_014; sensor_059; sensor_345,high,0.9055520102105935
372,2008-08-21 18:04:00,0,phase_i,0.1322446696008397,2.3589413145311404,0.0239478157977918,False,False,False,sensor_014; sensor_059; sensor_150,medium,0.8302488832163369
373,2008-08-21 18:05:00,1,phase_i,0.62319627722445,2.6257492113353598,0.4372290342629642,False,False,False,sensor_014; sensor_150; sensor_285,high,0.955966815571155
374,2008-08-21 18:39:00,0,phase_i,0.0702129085688555,2.455636718180932,0.301011207192619,False,False,False,sensor_014; sensor_029; sensor_150,routine,0.5507338864071474
375,2008-08-21 18:53:00,0,phase_i,0.0359692750531199,14.67492919813234,4.032048129115759,False,False,False,sensor_014; sensor_059; sensor_285,routine,0.23803446075303128
376,2008-08-21 19:12:00,0,phase_i,0.0322822852024144,5.94618448516151,0.521871291673679,False,False,False,sensor_014; sensor_150; sensor_029,routine,0.18889597957881302
377,2008-08-21 19:12:00,0,phase_i,0.1816739191664991,1.4992003443383042,1.0576253955126955,False,False,False,sensor_014; sensor_029; sensor_030,high,0.9017230376515635
378,2008-08-21 19:46:00,0,phase_i,0.0747457015984969,2.729887071041038,0.2763411546785478,False,False,False,sensor_030; sensor_029; sensor_553,routine,0.5826419910657307
379,2008-08-21 20:19:00,0,phase_i,0.1255160949077854,2.5393915409922267,0.4666826576099016,False,False,False,sensor_014; sensor_059; sensor_345,medium,0.8098276962348436
380,2008-08-21 20:21:00,0,phase_i,0.2261736187504354,3.9160916576179874,1.6809320199697957,False,False,False,sensor_030; sensor_059; sensor_345,high,0.9272495213784301
381,2008-08-21 20:37:00,0,phase_i,0.1143017733784026,5.250419316235833,0.7619474826512893,False,False,False,sensor_059; sensor_345; sensor_030,medium,0.7791959157626037
382,2008-08-21 21:32:00,0,phase_i,0.0291349558525437,1.2816865978466778,0.0543988741249057,False,False,False,sensor_014; sensor_285; sensor_150,routine,0.1557115507338864
383,2008-08-21 22:25:00,0,phase_i,0.040517917391491,4.516187043317755,0.0400861036771112,False,False,False,sensor_014; sensor_029; sensor_030,routine,0.29738353541799617
384,2008-08-21 22:41:00,0,phase_i,0.1010729669922762,7.757872727337704,0.2389352294505625,False,False,False,sensor_059; sensor_345; sensor_014,medium,0.7294192724952138
385,2008-08-21 23:08:00,0,phase_i,0.1100679949900717,3.522936594213331,0.9427866686162556,False,False,False,sensor_059; sensor_345; sensor_014,medium,0.768985322271857
386,2008-08-21 23:27:00,0,phase_i,0.0818535665145379,2.885739329483452,0.2911600128874193,False,False,False,sensor_014; sensor_030; sensor_029,routine,0.6222080408423739
387,2008-08-21 23:53:00,0,phase_i,0.1344294985144124,3.117009692826655,1.5947857916204922,False,False,False,sensor_030; sensor_029; sensor_345,medium,0.8372686662412253
388,2008-08-21 23:57:00,0,phase_i,0.033155117280819,2.3817182443046665,0.1385251829245531,False,False,False,sensor_029; sensor_030; sensor_285,routine,0.20229738353541799
389,2008-08-22 00:43:00,0,phase_i,0.1160823430575544,2.788364235597533,1.5633411471374778,False,False,False,sensor_014; sensor_059; sensor_345,medium,0.7849393746011487
390,2008-08-22 00:44:00,0,phase_i,0.0264106349918588,4.557253669341844,0.2164351631547499,False,False,False,sensor_014; sensor_059; sensor_345,routine,0.1372048500319081
391,2008-08-22 00:47:00,0,phase_i,0.1948454229252651,11.693954507362216,1.5041863239367823,False,False,False,sensor_014; sensor_029; sensor_030,high,0.9081046585832802
392,2008-08-22 01:04:00,1,phase_i,0.6446109387134867,4.806442962201273,0.7619282307553514,False,False,False,sensor_030; sensor_029; sensor_021,high,0.9623484365028717
393,2008-08-22 01:26:00,0,phase_i,0.0837392054555449,3.0798739386246203,1.7558245404757562,False,False,False,sensor_059; sensor_345; sensor_014,routine,0.6349712827058073
394,2008-08-22 01:27:00,0,phase_i,0.0312615113779688,3.554087931993155,0.614810331471729,False,False,False,sensor_059; sensor_345; sensor_285,routine,0.17358008934269303
395,2008-08-22 01:54:00,0,phase_i,0.0698954515690775,4.7421295103440615,0.561804710209026,False,False,False,sensor_014; sensor_059; sensor_345,routine,0.5481812380344607
396,2008-08-22 02:01:00,0,phase_i,0.0335712833854522,4.396242661745359,0.4953531305998578,False,False,False,sensor_029; sensor_030; sensor_553,routine,0.20867900446713467
397,2008-08-22 02:25:00,0,phase_i,0.0474289547542632,2.6769128383260203,0.2388647623406427,False,False,False,sensor_150; sensor_285; sensor_014,routine,0.36630504148053605
398,2008-08-22 02:52:00,0,phase_i,0.0496644137969672,4.643191165921897,0.1160468592623013,False,False,False,sensor_553; sensor_014; sensor_556,routine,0.387364390555201
399,2008-08-22 03:18:00,0,phase_i,0.0295917294983691,2.9022239558531955,0.3937792542645985,False,False,False,sensor_030; sensor_029; sensor_345,routine,0.1595405232929164
400,2008-08-22 03:58:00,0,phase_i,0.0332983553782808,3.3718844335135616,0.0582765856299396,False,False,False,sensor_150; sensor_014; sensor_553,routine,0.20485003190810466
401,2008-08-22 04:40:00,0,phase_i,0.0353803036560174,2.0192614498189907,0.5577332208562908,False,False,False,sensor_014; sensor_150; sensor_285,routine,0.23037651563497127
402,2008-08-22 04:57:00,0,phase_i,0.152030797484298,2.8482441220477,0.3013359720744433,False,False,False,sensor_014; sensor_150; sensor_059,medium,0.8679004467134652
403,2008-08-22 05:21:00,0,phase_i,0.0386818650418271,2.778023637950467,0.8273888834689654,False,False,False,sensor_014; sensor_150; sensor_285,routine,0.27568602425015953
404,2008-08-22 05:31:00,0,phase_i,0.0197307255075753,3.1973713466766003,0.1282339125371512,False,False,False,sensor_059; sensor_345; sensor_553,routine,0.08040842373962986
405,2008-08-22 05:32:00,0,phase_i,0.0248407369262362,8.706386140894635,0.9366016487361726,False,False,False,sensor_014; sensor_059; sensor_345,routine,0.1206126356094448
406,2008-08-22 06:00:00,1,phase_i,0.7116369313451306,1.329731503134144,0.5940167466849282,False,False,False,sensor_014; sensor_285; sensor_059,high,0.990427568602425
407,2008-08-22 07:04:00,0,phase_i,0.0199660259227681,3.611055329304445,0.1465456386684225,False,False,False,sensor_014; sensor_285; sensor_029,routine,0.08296107211231653
408,2008-08-22 07:17:00,0,phase_i,0.2366480007154331,16.738105891325844,7.742279097966881,False,False,False,sensor_059; sensor_345; sensor_025,high,0.9336311423101468
409,2008-08-22 07:27:00,0,phase_i,0.0509315385857176,2.442821936357348,0.0878270858224067,False,False,False,sensor_059; sensor_345; sensor_553,routine,0.39948947032546267
410,2008-08-22 09:29:00,0,phase_i,0.1054486500751775,1.929438188295724,1.610892720931819,False,False,False,sensor_059; sensor_345; sensor_029,medium,0.751754945756222
411,2008-08-22 09:29:00,0,phase_i,0.0205426762482183,1.2869374509647236,0.2602294243965287,False,False,False,sensor_030; sensor_029; sensor_021,routine,0.09061901723037652
412,2008-08-22 10:01:00,0,phase_i,0.0921462273856359,2.443014887017702,1.1904474134513947,False,False,False,sensor_059; sensor_345; sensor_553,routine,0.6834716017868538
413,2008-08-22 10:18:00,0,phase_i,0.0146693682128009,2.0218753851519327,0.365452533037986,False,False,False,sensor_014; sensor_059; sensor_345,routine,0.05105296745373325
414,2008-08-22 10:47:00,0,phase_i,0.0375602036409928,2.7340968945316457,0.3286954505265417,False,False,False,sensor_014; sensor_285; sensor_553,routine,0.2603701340140396
415,2008-08-22 11:32:00,0,phase_i,0.053605297563279,2.3552939480038826,0.0781522452493219,False,False,False,sensor_059; sensor_345; sensor_029,routine,0.4205488194001276
416,2008-08-22 12:13:00,0,phase_i,0.030037213224612,5.199724792551544,0.1398377605825413,False,False,False,sensor_059; sensor_345; sensor_030,routine,0.16273133375877472
417,2008-08-22 12:37:00,0,phase_i,0.2362607116962855,2.6679769059466096,0.8521459415827105,False,False,False,sensor_029; sensor_030; sensor_021,high,0.9329929802169751
418,2008-08-22 12:42:00,0,phase_i,0.0444009200830242,3.2051304035657093,0.3062122492528019,False,False,False,sensor_029; sensor_030; sensor_014,routine,0.3363114231014678
419,2008-08-22 13:22:00,0,phase_i,0.089159544271855,1.6166201213558888,0.1799120551122689,False,False,False,sensor_029; sensor_030; sensor_150,routine,0.6656030631780472
420,2008-08-22 14:45:00,0,phase_i,0.0201613554228739,2.3265984237164106,0.199284666131278,False,False,False,sensor_029; sensor_030; sensor_014,routine,0.08615188257817485
421,2008-08-22 15:25:00,0,phase_i,0.1680277108251285,4.98211927812985,3.869750627979724,False,False,False,sensor_059; sensor_345; sensor_029,medium,0.8870453095086152
422,2008-08-22 15:39:00,0,phase_i,0.0348507807822581,2.0693973892816624,0.2059329418651556,False,False,False,sensor_059; sensor_345; sensor_285,routine,0.22208040842373963
423,2008-08-22 15:54:00,0,phase_i,0.2003694738022466,4.353619932851015,3.403629694468361,False,False,False,sensor_059; sensor_345; sensor_030,high,0.9119336311423102
424,2008-08-22 19:14:00,1,phase_i,0.6678780908431148,7.533854496861907,1.5020292658443408,False,False,False,sensor_014; sensor_150; sensor_029,high,0.9738353541799617
425,2008-08-22 23:46:00,0,phase_i,0.0618153282116648,5.622818076829868,0.1889246920971656,False,False,False,sensor_150; sensor_014; sensor_030,routine,0.4901084875558392
426,2008-08-22 23:47:00,0,phase_i,0.0285097555909373,21.184361083942115,28.61718360643473,True,True,True,sensor_059; sensor_345; sensor_025,routine,0.30887045309508615
427,2008-08-22 23:49:00,0,phase_i,0.0910559881041665,2.3274817482390344,0.3235462432176795,True,True,False,sensor_014; sensor_150; sensor_285,routine,0.6790044671346522
428,2008-08-22 23:56:00,0,phase_i,0.0112720777918516,2.885189660567572,0.6369899161940262,False,True,False,sensor_029; sensor_030; sensor_014,routine,0.20867900446713467
429,2008-08-23 02:04:00,0,phase_i,0.053389728862553,2.7233875574691417,0.3478807138853219,False,True,False,sensor_014; sensor_150; sensor_030,routine,0.41799617102744097
430,2008-08-23 03:26:00,0,phase_i,0.0568456230057627,3.928726858882843,0.247111888391995,False,False,False,sensor_029; sensor_030; sensor_059,routine,0.4460753031269943
431,2008-08-23 04:50:00,0,phase_i,0.0656338730837771,2.0501394327707003,0.6859936970608763,False,False,False,sensor_059; sensor_345; sensor_030,routine,0.5181876196553925
432,2008-08-23 04:52:00,0,phase_i,0.1052993353535397,4.178665824006917,0.4783995807178634,False,False,False,sensor_014; sensor_150; sensor_285,medium,0.7511167836630505
433,2008-08-23 05:57:00,0,phase_i,0.0774921536904199,3.543499509990362,0.6314192552882417,False,False,False,sensor_014; sensor_150; sensor_030,routine,0.601148691767709
434,2008-08-23 05:57:00,0,phase_i,0.0829508390600866,3.2581045288725123,0.3111582501197132,False,False,False,sensor_029; sensor_030; sensor_059,routine,0.629865985960434
435,2008-08-23 05:58:00,0,phase_i,0.0719550663260874,1.5134630138708696,1.6941385102687876,False,False,False,sensor_030; sensor_029; sensor_059,routine,0.562858966177409
436,2008-08-23 05:58:00,0,phase_i,0.0946549539742316,7.38747155787962,1.4966614730135734,False,False,False,sensor_059; sensor_345; sensor_150,routine,0.6936821952776006
437,2008-08-23 09:24:00,0,phase_i,0.0358092900340818,2.136297846908682,0.2794973619335649,False,False,False,sensor_553; sensor_030; sensor_029,routine,0.23611997447351626
438,2008-08-23 12:58:00,0,phase_i,0.0356197578087587,19.44917806270537,20.38293230819229,True,True,True,sensor_059; sensor_345; sensor_029,routine,0.2635609444798979
439,2008-08-23 13:02:00,0,phase_i,0.0411445305850566,16.794182550248482,20.222238120714135,True,True,True,sensor_059; sensor_345; sensor_029,routine,0.3063178047223995
440,2008-08-23 15:10:00,0,phase_i,0.0492512766862097,3.570919998784436,0.2879376929920194,True,True,False,sensor_014; sensor_059; sensor_029,routine,0.3841735800893427
441,2008-08-23 15:29:00,1,phase_i,0.6027480895543793,3.627526008830659,2.300005275029465,True,True,False,sensor_014; sensor_150; sensor_285,high,0.9495851946394385
442,2008-08-24 02:32:00,0,phase_i,0.0377074640563777,2.937092937354851,0.5098055965332093,True,True,False,sensor_059; sensor_345; sensor_030,routine,0.28270580727504785
443,2008-08-24 04:00:00,0,phase_i,0.034799691059271,15.037928846313855,19.51074505623102,True,True,True,sensor_059; sensor_345; sensor_029,routine,0.32929164007657946
444,2008-08-24 07:12:00,0,phase_i,0.0383305095142876,6.109842138808967,0.4724075953283412,True,True,False,sensor_014; sensor_150; sensor_029,routine,0.3267389917038928
445,2008-08-24 07:14:00,0,phase_i,0.0894502480856612,4.220229673382984,0.1272835453706513,True,True,False,sensor_014; sensor_150; sensor_553,routine,0.6675175494575623
446,2008-08-24 10:09:00,0,phase_i,0.1004760313868236,7.450673721842532,1.3843047288652908,True,True,False,sensor_059; sensor_345; sensor_029,medium,0.7230376515634971
447,2008-08-24 10:14:00,0,phase_i,0.1092648226976468,3.5379403089184764,0.3016039316644318,False,True,False,sensor_030; sensor_029; sensor_014,medium,0.7664326738991704
448,2008-08-24 13:03:00,1,phase_i,0.6351000191634377,4.188029647449492,0.2705334082849218,False,True,False,sensor_014; sensor_285; sensor_150,high,0.9604339502233568
449,2008-08-25 09:29:00,0,phase_i,0.1447222319161924,2.302242229614227,0.2770010273393583,False,True,False,sensor_014; sensor_030; sensor_029,medium,0.8564135290363752
450,2008-08-27 00:46:00,0,phase_i,0.0324685711479926,3.409536049725248,0.3347007151404069,False,True,False,sensor_059; sensor_345; sensor_029,routine,0.2986598596043395
451,2008-08-27 11:38:00,0,phase_i,0.041156370662736,4.008164217027117,0.3478593807109712,False,True,False,sensor_014; sensor_285; sensor_030,routine,0.30695596681557114
452,2008-08-27 12:22:00,0,phase_i,0.0428615305804245,1.793740547972313,0.2982483406059842,False,True,False,sensor_014; sensor_285; sensor_059,routine,0.3209955328653478
453,2008-08-27 13:35:00,0,phase_i,0.0518274475565901,6.21237713218515,0.6509967752139659,False,True,False,sensor_014; sensor_059; sensor_345,routine,0.406509253350351
454,2008-08-27 14:18:00,0,phase_i,0.0133513898571963,3.896274886546176,0.8672789268365848,False,True,False,sensor_014; sensor_150; sensor_030,routine,0.26802807913209953
455,2008-08-27 17:14:00,0,phase_i,0.0587720863578432,2.3729798164712608,0.4135278169091877,False,True,False,sensor_014; sensor_029; sensor_030,routine,0.4639438417358009
456,2008-08-27 22:48:00,0,phase_i,0.0448768230936856,2.267709378955158,1.1809712400834385,False,True,False,sensor_014; sensor_150; sensor_029,routine,0.3414167198468411
457,2008-08-27 22:58:00,0,phase_i,0.1781225597318789,266.3721055847053,0.940928558343969,True,True,True,sensor_014; sensor_285; sensor_150,medium,0.8978940650925336
458,2008-08-28 03:03:00,0,phase_i,0.0905058154900316,2.4766180864994265,0.1623607850869854,True,True,False,sensor_059; sensor_345; sensor_553,routine,0.6745373324824505
459,2008-08-28 03:04:00,0,phase_i,0.037742231466589,2.7524690400920804,0.1274862041983743,True,True,False,sensor_014; sensor_029; sensor_030,routine,0.3560944479897894
460,2008-08-28 03:29:00,0,phase_i,0.1174831841430139,2.8057860880242087,0.1446506360730602,True,True,False,sensor_014; sensor_150; sensor_285,medium,0.790044671346522
461,2008-08-28 03:38:00,0,phase_i,0.0607384706730086,4.603079994188223,10.530061847588453,True,True,False,sensor_014; sensor_285; sensor_150,routine,0.4767070835992342
